kepid,kepoi_name,kepler_name,koi_period,koi_prad,koi_count
5471770,K06012.01,,12.426173000,2.67,1
5471496,K03914.01,,12.426180050,3.48,1
5385667,K06573.01,,12.426180900,1.88,1
5471192,K06009.01,,12.426288900,1.23,1
5471068,K06008.01,,12.426469000,1.66,1
5385647,K06572.01,,12.426926400,1.66,1
5471108,K05173.01,,12.427076000,0.82,1
5471675,K04000.02,,12.427135000,1.05,2
5470851,K05172.01,,12.427618500,1.14,1
5471688,K03499.01,,12.428130800,0.85,2
8128067,K04314.01,,12.428557600,2.22,1
5385150,K06001.01,,12.428847600,1.12,1
5385139,K06000.01,,12.429716100,1.26,1
9967009,K03462.01,,12.432699700,1.88,2
5386264,K04135.01,,12.435190544,0.52,1
8766650,K01904.01,Kepler-1008 b,12.439294280,1.30,1
9002278,K00701.05,Kepler-62 c,12.441800300,0.57,5
12416597,K04895.01,,12.460565000,1.10,2
3346543,K06329.01,,12.470111100,2.06,1
6351097,K02618.01,,12.491173880,1.36,1
2441495,K00166.01,Kepler-479 b,12.493407250,2.20,1
5816144,K06137.01,,12.497059900,1.44,2
7289338,K03420.02,,12.501490500,2.24,2
3661886,K02279.02,Kepler-377 b,12.509457980,1.54,2
8950568,K02038.02,Kepler-85 c,12.513533250,1.88,4
11308499,K02168.02,Kepler-366 c,12.516105490,1.87,2
9766437,K00949.01,Kepler-739 b,12.532482220,3.24,1
7217088,K06849.01,,12.544742430,1.88,1
5706966,K01908.01,Kepler-333 b,12.551110990,1.34,2
5351250,K00408.02,Kepler-150 d,12.560966180,2.74,5
5350244,K02555.01,Kepler-1276 b,12.572289700,1.09,1
3553900,K04992.01,,12.574720700,1.45,1
3542117,K04987.01,,12.574887200,1.03,1
6528464,K00270.01,Kepler-449 b,12.582298080,1.53,2
7457278,K03188.01,,12.607591424,1.61,1
3942670,K00392.02,Kepler-147 b,12.611968500,1.33,2
10090854,K05762.01,,12.630631290,1.37,1
12647577,K04530.01,,12.636204800,1.10,1
9006449,K01413.01,Kepler-295 b,12.645042910,1.55,3
12266636,K01522.02,,12.654896000,1.02,2
5384713,K03444.01,,12.671436920,0.76,4
6955671,K03329.01,,12.687817600,2.16,1
11086270,K00124.01,Kepler-110 b,12.691043870,2.57,2
10538176,K01301.01,Kepler-284 b,12.699050110,2.62,2
10155434,K00473.01,Kepler-1720 b,12.706361230,2.75,1
10002266,K05750.01,,12.713689090,1.09,1
10002261,K00959.01,,12.713794177,2.31,1
9655711,K06209.01,,12.714363500,2.20,2
5794379,K00842.01,Kepler-241 b,12.718098660,2.31,2
4349442,K01803.02,,12.720298433,1.37,3
11818872,K02581.01,Kepler-1860 b,12.737237100,0.87,1
10130039,K01909.01,Kepler-334 c,12.758000920,1.49,3
8037145,K00520.01,Kepler-176 c,12.759344890,2.58,4
11709244,K01832.02,Kepler-325 c,12.762205580,3.18,3
9093086,K06191.02,,12.771382600,1.26,2
4249725,K00222.02,Kepler-120 c,12.794547400,1.60,2
11450414,K01992.01,Kepler-347 b,12.798317400,2.88,3
6521045,K00041.01,Kepler-100 c,12.815904210,2.26,3
11775530,K07480.01,,12.817701200,1.21,1
8265218,K00522.01,,12.829934610,3.31,1
10587105,K00339.02,Kepler-529 c,12.834477100,2.55,3
2854181,K02232.02,,12.834857000,1.73,2
4474462,K04452.01,,12.857558950,1.23,1
5301750,K01589.02,Kepler-84 c,12.882913950,3.15,5
5542466,K01590.01,,12.890067280,1.93,3
10917681,K01963.01,,12.896235540,2.55,1
8824737,K03347.01,Kepler-1917 b,12.902358740,1.49,1
3234598,K02413.01,Kepler-383 b,12.904675230,1.49,2
12459913,K00602.01,Kepler-620 b,12.913859060,2.49,1
11100383,K00346.01,Kepler-532 b,12.924898030,2.62,1
11559304,K07617.01,,12.928455300,0.64,1
11824786,K02371.01,Kepler-1212 b,12.941235640,1.70,1
5546691,K02587.01,Kepler-1283 b,12.946256700,1.13,1
7868967,K06925.01,,12.948925600,0.94,1
11954842,K01530.01,Kepler-883 b,12.984946030,1.64,1
11395587,K00350.01,,12.990650740,2.02,1
3116412,K01115.01,Kepler-772 b,12.992048530,2.03,1
5126182,K04428.01,,13.002917160,1.28,1
9345933,K03264.01,,13.015182600,1.36,1
4165473,K00550.01,Kepler-597 b,13.023632360,2.30,1
6541920,K00157.01,Kepler-11 c,13.024933070,2.88,6
4947556,K03936.02,Kepler-1930 b,13.026796400,2.08,2
7778767,K02523.01,Kepler-1267 b,13.031358300,2.88,2
8355178,K06178.01,,13.032730100,1.64,2
9543302,K05691.01,,13.036637700,2.23,1
6768616,K06765.01,,13.056090000,1.30,2
5959719,K02498.02,Kepler-390 c,13.060039900,0.80,2
1718189,K00993.02,Kepler-262 b,13.060793600,1.45,3
5906694,K04069.01,Kepler-1938 b,13.062435450,1.36,1
7831264,K00171.02,Kepler-116 c,13.071418890,2.47,2
5299459,K01576.02,Kepler-307 c,13.084242860,2.71,3
4048898,K07678.01,,13.091487800,0.79,1
8240797,K01809.01,Kepler-321 c,13.093909110,2.20,2
2307415,K02053.01,Kepler-356 c,13.121621670,1.99,2
11081504,K04287.01,,13.122972750,1.29,2
6442340,K00664.01,Kepler-206 c,13.137477850,1.85,3
3446746,K00385.01,Kepler-542 b,13.144967410,1.59,1
10617017,K02149.01,Kepler-1121 b,13.151402230,1.87,1
11286311,K07432.01,,13.153840900,1.03,1
9458613,K00707.04,Kepler-33 c,13.175559990,2.82,5
9716391,K03025.01,Kepler-1413 b,13.182932900,1.84,1
4757437,K00497.01,Kepler-168 c,13.193228090,2.94,2
10330115,K01160.01,Kepler-781 b,13.214096070,2.77,1
9527915,K00165.01,Kepler-478 b,13.221753580,2.38,1
2717158,K03459.01,Kepler-1922 b,13.222614900,1.75,1
3326377,K01830.01,Kepler-967 b,13.227140560,2.22,2
12056139,K03262.01,Kepler-1449 b,13.227475300,1.94,1
3240158,K01106.03,,13.229820300,1.50,3
5436502,K00834.02,Kepler-238 d,13.233522140,3.06,5
9304101,K02067.01,Kepler-1079 b,13.245034820,1.77,1
5444548,K00409.01,Kepler-545 b,13.249318480,2.86,1
8949925,K02972.01,,13.251121400,1.98,2
8804283,K01276.02,,13.260797920,1.47,2
5479802,K02251.01,,13.262554230,3.55,1
10358759,K00738.02,Kepler-29 c,13.286899970,2.78,2
8216763,K04838.01,,13.296504400,0.88,3
8544992,K02466.02,Kepler-388 c,13.297069500,0.91,2
11565924,K02837.01,Kepler-1364 b,13.321914610,2.88,1
2142522,K02403.01,Kepler-1224 b,13.323540780,1.32,1
8874090,K01404.01,Kepler-834 b,13.323893520,1.26,2
8120608,K00571.02,Kepler-186 d,13.343002500,1.29,5
4140813,K02117.01,Kepler-1795 b,13.360198640,1.84,1
8478994,K00245.03,Kepler-37 b,13.366930900,0.27,4
6500206,K02451.01,,13.374995530,2.01,1
8013439,K02352.01,Kepler-381 c,13.391551540,1.58,3
7596240,K04295.01,Kepler-1584 b,13.399755500,1.51,1
6707260,K05318.01,,13.425616100,1.66,1
6859546,K06777.01,,13.445017400,1.08,1
7045496,K01939.01,Kepler-1021 b,13.474727420,1.96,1
8394721,K00152.03,Kepler-79 b,13.484576680,3.39,4
9693803,K07224.01,,13.495949600,1.62,1
7381580,K06872.01,,13.516470800,0.88,1
5375194,K01825.01,Kepler-964 b,13.522523640,2.11,1
6206214,K02252.01,Kepler-1158 b,13.539535950,2.32,1
3745690,K00442.01,Kepler-157 c,13.540574610,2.17,3
7840044,K00516.01,,13.542041160,2.01,1
3003992,K01119.02,,13.554805340,0.62,2
9664142,K02654.01,Kepler-1305 b,13.563115700,1.75,1
8395660,K00116.01,Kepler-106 c,13.570782810,2.64,4
8578780,K02023.01,Kepler-1784 b,13.590515470,2.40,1
7021681,K00255.02,,13.603208100,0.75,3
9886361,K02732.02,Kepler-403 d,13.611650240,1.46,4
5857540,K02448.01,Kepler-1242 b,13.628010480,3.28,1
8609450,K01278.04,Kepler-282 c,13.639664800,1.10,5
11656721,K00541.01,Kepler-594 b,13.646174780,2.06,1
7133294,K04473.01,Kepler-1607 b,13.647121100,1.25,1
11255231,K03003.01,,13.655096300,1.35,1
10730250,K08030.01,,13.667809025,0.91,1
11461844,K02356.01,Kepler-1207 b,13.682379800,1.43,1
9474232,K04760.01,,13.691783300,1.12,1
7269974,K00456.01,Kepler-160 c,13.699422660,3.85,2
9837685,K02461.01,Kepler-1247 b,13.712185220,2.47,1
6693640,K01245.01,Kepler-798 b,13.719384260,1.98,1
8692861,K00172.01,Kepler-69 b,13.722368200,2.23,2
9964801,K00721.01,Kepler-654 b,13.724627020,2.13,1
5511081,K01930.01,Kepler-338 b,13.727103340,2.38,4
3529290,K03340.02,,13.728137300,1.06,2
3732821,K01207.01,Kepler-790 b,13.734740710,2.71,1
6631721,K00160.01,,13.738082490,3.84,1
6196457,K00285.01,Kepler-92 b,13.748830590,3.63,3
11389771,K01436.02,Kepler-301 d,13.751296360,1.66,3
8009350,K01569.01,Kepler-892 b,13.752078510,2.81,1
5689351,K00505.01,Kepler-169 e,13.767100580,2.24,5
7603200,K00314.01,Kepler-138 c,13.781094710,1.42,3
7749773,K02848.01,Kepler-1882 b,13.787262700,1.55,1
8227086,K06993.01,,13.808633100,1.09,1
11852982,K00247.01,Kepler-1712 b,13.815044490,1.91,1
11669239,K00542.02,Kepler-180 b,13.817335870,2.04,2
11288051,K00241.01,Kepler-124 c,13.821420840,2.20,3
8331612,K03318.01,Kepler-1915 b,13.835395900,3.78,2
4385148,K02942.01,,13.843012280,1.98,2
3548639,K04191.01,,13.845272600,2.34,1
11401755,K00277.02,Kepler-36 b,13.849845670,1.45,2
2422820,K06267.01,,13.891115200,1.12,1
3733628,K00387.01,Kepler-543 b,13.899632330,2.46,1
5906426,K02377.01,,13.903405700,1.55,1
6716545,K02906.01,Kepler-1383 b,13.909354400,1.33,3
7697103,K03430.01,,13.924800500,0.90,1
10004738,K01598.03,Kepler-310 b,13.930687910,1.40,3
9015738,K01616.01,Kepler-909 b,13.932915480,1.66,2
11124436,K04442.01,,13.948219700,2.53,1
4548011,K04288.04,,13.950956500,0.75,4
8167996,K01867.02,Kepler-327 d,13.969501810,2.04,3
11601584,K01831.04,Kepler-324 e,13.979450550,1.97,4
8017703,K00518.01,Kepler-174 b,13.981778620,2.09,3
8107380,K00162.01,Kepler-476 b,14.006403920,3.11,1
5652893,K02790.01,Kepler-1347 b,14.009486310,0.98,1
6846911,K02477.01,Kepler-1842 b,14.026346920,2.66,1
6118370,K03458.01,Kepler-1506 b,14.032877500,1.45,1
9607164,K00587.01,Kepler-614 b,14.034902550,2.41,1
5124254,K03099.01,,14.049818200,1.45,1
6947668,K03455.01,,14.054571800,1.45,1
2985767,K02032.01,Kepler-1063 b,14.079692360,2.08,1
5955621,K04624.01,,14.080185200,1.04,1
6226290,K02019.01,Kepler-1057 b,14.088264420,2.66,1
12061969,K02061.01,,14.092583189,1.82,2
10019854,K07272.01,,14.101102300,1.26,1
4466356,K03295.01,,14.128098960,1.60,1
3962243,K01203.02,Kepler-276 b,14.128476770,2.73,3
8612847,K01264.01,Kepler-800 b,14.131753090,3.02,1
1871483,K06256.01,,14.137062000,1.37,1
5384713,K03444.04,,14.150231100,0.74,4
7119481,K00566.02,,14.157371700,1.10,3
7841925,K01499.01,Kepler-865 b,14.164000710,2.35,3
3342794,K02278.01,Kepler-376 c,14.172228580,2.39,2
12459725,K00789.01,,14.179818700,1.88,1
8620402,K03267.01,Kepler-1913 b,14.195962100,1.66,1
7815744,K01710.01,Kepler-933 b,14.204426160,1.90,1
3747817,K04103.02,,14.237841700,1.10,2
11508644,K03101.01,Kepler-1426 b,14.256327200,1.73,1
5308537,K04409.01,Kepler-1955 b,14.265154500,1.06,1
7747091,K05418.01,,14.267343900,1.21,1
6309264,K03387.01,,14.282141700,1.08,1
5686174,K00610.01,Kepler-622 b,14.282281470,1.82,1
11074178,K01889.01,Kepler-1001 b,14.305175790,3.05,2
5193659,K03323.01,,14.319641700,2.06,1
9777990,K07963.01,,14.340035800,0.68,1
10549023,K02131.01,Kepler-1112 b,14.362704510,2.31,1
4274816,K05053.01,,14.364154200,0.98,1
8628758,K01279.01,Kepler-804 b,14.374575720,1.94,2
10024701,K02002.01,Kepler-1046 b,14.375045820,2.05,1
12206313,K02714.01,Kepler-401 b,14.383226700,1.84,3
11394027,K00349.01,Kepler-1664 b,14.386825670,2.54,1
12012872,K08233.01,,14.395425000,0.85,1
6347299,K00661.01,Kepler-204 b,14.400904140,2.71,2
5480640,K02707.02,Kepler-399 b,14.425263500,1.68,3
11241912,K03346.01,Kepler-1473 b,14.427350880,1.53,1
9451706,K00271.03,Kepler-127 b,14.435945900,1.46,3
7455981,K03096.01,Kepler-1425 b,14.454032900,0.72,1
9837013,K07236.01,,14.461834000,1.05,1
4644604,K00628.01,Kepler-626 b,14.485847650,2.88,1
6428700,K00853.02,Kepler-242 c,14.496451860,3.01,2
8753896,K02473.03,Kepler-389 c,14.512362200,2.08,3
10662202,K00750.03,,14.516741000,1.45,4
3758499,K05007.01,,14.516815100,1.82,2
5088591,K01801.01,Kepler-955 b,14.532448300,3.11,1
11651712,K03363.01,Kepler-1479 b,14.532605460,1.69,1
9150827,K01408.01,Kepler-1749 b,14.534108330,1.36,2
3962357,K01210.01,Kepler-791 b,14.553874880,3.45,1
9532603,K05688.01,,14.555509600,2.03,1
6599975,K03438.01,Kepler-1501 b,14.556561800,1.08,1
6695622,K06756.01,,14.556742700,1.38,1
2584163,K01031.01,Kepler-754 b,14.559855600,1.64,1
10621666,K01636.02,,14.586219500,1.17,2
4478168,K00626.01,Kepler-624 b,14.586498560,2.45,2
7102227,K01360.02,Kepler-290 b,14.589324290,2.32,3
6864706,K06781.01,,14.590924900,0.93,1
8883329,K02595.02,Kepler-393 c,14.613478100,1.12,2
6422155,K00510.03,Kepler-172 d,14.627096850,2.70,4
8630788,K01258.02,Kepler-281 b,14.646130580,2.22,3
7662209,K06897.01,,14.649459900,1.00,1
8962094,K00700.03,Kepler-215 c,14.667229300,1.21,4
9873254,K00717.01,Kepler-653 b,14.707495120,2.04,2
10875007,K04149.02,,14.708641000,1.82,2
11769689,K04551.01,,14.717934200,1.25,1
9969287,K04820.01,,14.740106100,1.48,1
10875245,K00117.01,Kepler-107 e,14.749148250,2.89,4
9100953,K04500.03,,14.751006800,1.70,3
9008737,K02768.02,Kepler-404 c,14.751203400,1.63,3
6111011,K06664.01,,14.763914500,0.93,1
10227020,K00730.01,Kepler-223 d,14.787671720,3.46,4
8212002,K02593.01,Kepler-1285 b,14.796630600,0.98,2
9286088,K04318.01,,14.816292500,1.57,1
8631504,K02503.01,Kepler-1846 b,14.820059600,0.96,1
4473226,K02229.01,Kepler-1682 b,14.833409440,2.54,1
5202905,K01932.02,Kepler-340 b,14.844483600,2.49,2
5131180,K00641.01,,14.851855260,2.73,1
3554031,K01194.02,,14.862307600,1.57,3
10252275,K03130.01,Kepler-1907 c,14.863849600,2.90,2
10670119,K02179.01,Kepler-369 c,14.871497730,1.59,2
10080248,K01722.01,Kepler-939 b,14.878394500,1.63,1
12008872,K02729.01,Kepler-1327 b,14.887766500,1.96,1
2444412,K00103.01,Kepler-1710 b,14.910951770,2.62,1
11153121,K01647.01,Kepler-313 b,14.970316640,2.53,3
9364609,K02137.01,Kepler-1114 b,14.974362380,1.28,1
3097926,K02186.01,,14.979743350,3.79,1
3433668,K03415.01,Kepler-1493 b,15.021978400,1.77,1
4645174,K03437.01,Kepler-1500 b,15.033062300,2.18,2
8321314,K02293.01,Kepler-1683 b,15.033664110,1.70,1
10212441,K02342.01,Kepler-1199 b,15.044709800,1.51,2
12061096,K02642.01,,15.050283130,2.46,1
9851662,K02483.01,Kepler-1252 b,15.053988600,1.44,1
11014932,K01432.02,Kepler-299 d,15.054935600,1.60,4
9995771,K03470.01,,15.061783500,1.61,2
8937762,K04668.01,,15.072772870,1.73,1
6715997,K06762.01,,15.081860000,0.98,1
8077137,K00274.01,Kepler-128 b,15.089641500,1.42,2
8651389,K01754.01,Kepler-1768 b,15.135904530,2.57,1
9642292,K02946.01,Kepler-1392 b,15.140891600,1.93,1
5612697,K03206.01,,15.151640900,1.38,1
8652999,K01953.01,,15.160166000,2.09,1
11968463,K02433.01,Kepler-385 c,15.162228700,3.12,7
9892816,K01955.01,Kepler-342 b,15.170269210,2.47,4
7009548,K05341.01,,15.185755820,2.26,1
5629538,K02345.01,Kepler-1201 b,15.187270490,1.94,1
8678594,K01261.02,Kepler-799 c,15.194233590,3.69,2
5791986,K00413.01,Kepler-151 b,15.228955140,3.00,2
8197793,K03123.01,,15.231119500,1.94,1
11512246,K00168.02,Kepler-23 d,15.274438890,2.17,3
6707833,K00563.01,Kepler-602 b,15.284677250,2.70,1
10577994,K00475.02,Kepler-165 c,15.312963880,2.34,2
7288444,K03482.01,Kepler-1924 b,15.331771900,1.91,1
12519942,K07539.01,,15.341624500,1.30,1
3345973,K07652.01,,15.346602800,3.64,1
4472818,K03878.02,,15.357344500,1.42,2
4483138,K02910.01,Kepler-1384 b,15.362605200,1.80,1
7907423,K00899.03,Kepler-249 d,15.368457370,1.11,3
11069176,K02007.01,Kepler-1050 b,15.378901400,2.94,2
5289854,K01593.02,Kepler-308 c,15.382539400,2.14,2
10141271,K05768.01,,15.403276500,1.32,1
4180401,K02709.01,,15.412676600,2.82,1
12314973,K00279.02,Kepler-450 c,15.413081200,2.59,3
6147122,K01062.01,,15.451581840,2.02,1
7130418,K03317.01,,15.528616750,1.96,1
10525049,K04252.01,Kepler-1948 b,15.571412100,0.72,1
4077526,K01336.02,Kepler-58 c,15.573637000,2.94,4
7748487,K03394.01,,15.576406100,1.79,1
8613535,K02263.03,,15.594375800,1.08,3
7629518,K01495.01,Kepler-863 b,15.594660450,2.74,1
8773015,K04301.01,Kepler-1586 b,15.604841000,1.57,2
8827575,K03052.02,,15.611223800,0.91,2
12456601,K02745.01,Kepler-1334 b,15.645886560,2.18,1
5774349,K00557.01,Kepler-599 b,15.655638660,2.55,1
8738735,K00693.02,Kepler-214 b,15.660576880,2.05,2
12068975,K00623.02,Kepler-197 d,15.677501910,1.42,4
11098573,K03406.01,,15.693785500,1.99,1
10155321,K04422.01,,15.705388000,3.30,2
9532052,K02115.01,Kepler-67 b,15.725859410,2.69,1
11081512,K03364.01,,15.739765100,1.18,1
7124026,K02275.01,,15.745558600,1.41,1
9391506,K01410.01,Kepler-838 b,15.749585830,2.77,1
8008067,K00316.01,Kepler-139 b,15.771110670,2.62,3
9763348,K01852.01,Kepler-982 b,15.773827940,2.72,1
9570741,K00586.01,Kepler-613 b,15.779801220,2.11,1
10586004,K00275.01,Kepler-129 b,15.791965940,2.40,2
9230021,K03429.01,,15.828383300,1.80,4
6268648,K01613.01,Kepler-907 b,15.866247870,1.31,3
8361905,K00689.01,Kepler-646 b,15.873609810,1.53,1
7449554,K02357.02,,15.904240200,3.79,2
2438264,K00440.01,Kepler-156 c,15.906888910,2.35,2
9574158,K02512.01,,15.921081380,3.14,1
12021625,K02996.01,Kepler-1404 b,15.931441200,1.77,1
7207061,K02113.01,Kepler-417 c,15.942484530,2.62,2
10848097,K07380.01,,15.947424200,1.21,1
8430053,K04603.01,,15.951386600,1.17,1
8680979,K01891.01,Kepler-330 c,15.955419130,2.18,2
11568987,K00354.01,Kepler-534 b,15.959956110,2.27,2
4914423,K00108.01,Kepler-103 b,15.965327180,3.33,2
3240158,K01106.02,Kepler-769 c,15.986893200,1.62,3
10328393,K01905.02,Kepler-332 c,15.995603730,1.04,3
7836096,K05435.01,,15.996129600,1.71,1
9823487,K01489.01,Kepler-1753 b,16.004603920,2.24,1
7755636,K01921.01,Kepler-1015 b,16.004966570,3.71,1
11521793,K00352.02,Kepler-143 b,16.007472370,2.99,2
10987985,K00758.01,Kepler-665 b,16.013084190,3.10,1
9763612,K03465.01,Kepler-1507 b,16.050546400,0.81,1
11465950,K02620.01,Kepler-1862 b,16.057329100,2.27,1
10132832,K02313.01,Kepler-1186 b,16.076731480,2.14,1
6863998,K00867.01,Kepler-709 b,16.085189370,3.68,1
7115785,K00672.01,Kepler-209 b,16.087862460,2.56,3
3447722,K01198.01,Kepler-275 c,16.088323180,3.42,4
5695396,K00283.01,Kepler-131 b,16.091963690,2.13,3
9718066,K02287.01,Kepler-378 b,16.092275180,0.98,2
9973109,K02018.02,,16.098829400,1.14,2
10289119,K02390.01,Kepler-1219 b,16.104745030,3.21,1
4995716,K06484.01,,16.119144900,1.34,1
4346178,K02652.01,Kepler-1304 b,16.128967900,2.94,1
10187017,K00082.01,Kepler-102 e,16.145671932,2.48,6
7466270,K02959.01,,16.155865600,2.04,1
10989274,K06233.01,Kepler-1645 b,16.178030000,2.25,1
5380812,K06570.01,,16.214474000,3.53,1
3833007,K00443.01,Kepler-555 b,16.217749170,2.22,1
2990873,K02335.01,Kepler-1194 b,16.223784790,1.51,1
8480285,K00691.02,Kepler-647 b,16.225497500,1.21,2
9965184,K02428.01,,16.227675600,2.11,1
11401755,K00277.01,Kepler-36 c,16.231917040,3.54,2
8693536,K07076.01,,16.234763600,1.28,1
5383248,K00261.01,Kepler-96 b,16.238477330,2.76,1
3761319,K06104.01,,16.248086500,2.38,2
7515212,K00679.02,Kepler-212 b,16.258027600,0.92,2
7040629,K00671.03,Kepler-208 e,16.259519670,1.72,4
6020753,K00657.02,Kepler-202 c,16.282476250,1.88,2
4049901,K02295.01,,16.290852700,0.52,1
4736644,K03330.01,Kepler-1470 b,16.295125900,1.15,1
9221528,K03355.01,,16.295322800,1.60,1
8374077,K06179.01,,16.295784700,2.13,1
10018233,K02655.01,Kepler-1306 b,16.295991600,1.83,1
2302997,K07630.01,,16.298220100,0.78,1
8481129,K02402.01,Kepler-1223 b,16.301272700,1.54,1
10016874,K00426.01,,16.301413330,3.84,1
6032497,K00845.01,Kepler-698 b,16.329752700,3.75,1
9489524,K02029.01,Kepler-352 c,16.332699810,1.61,4
2997459,K04389.01,,16.336886300,1.27,1
9244756,K01969.01,Kepler-1779 b,16.343559020,3.26,1
3969687,K02904.01,Kepler-1382 b,16.358348200,2.23,1
11754553,K00775.01,Kepler-52 c,16.384899880,2.00,3
7050989,K00312.02,Kepler-136 c,16.399264610,1.94,2
8626325,K04775.01,,16.449151500,2.75,1
11718144,K02310.01,Kepler-1821 b,16.458186100,1.82,1
4381429,K04474.01,Kepler-1608 b,16.473474000,1.63,1
11361283,K02551.01,,16.479322900,1.53,1
8247638,K00907.01,Kepler-251 c,16.514109890,2.72,4
7673192,K02722.05,,16.534002200,1.17,5
2304320,K02033.01,Kepler-1064 b,16.540813860,1.57,1
10934674,K00477.01,Kepler-567 b,16.542952610,2.31,1
10513530,K00533.01,Kepler-589 b,16.549670980,2.95,2
9391208,K01409.01,Kepler-837 b,16.560625770,2.94,1
2165002,K00999.01,Kepler-263 b,16.568068420,2.54,2
8218379,K01920.01,Kepler-1014 b,16.570992650,2.03,2
9285265,K03410.01,Kepler-1491 b,16.586032900,2.09,2
8127586,K01752.01,,16.609490400,1.82,1
6842807,K02921.01,,16.614622100,1.49,1
6266741,K00508.02,Kepler-170 c,16.665899400,2.85,2
9334893,K02298.01,,16.667141500,0.70,3
4633570,K00446.01,Kepler-158 b,16.709206280,2.27,2
5020319,K00635.01,Kepler-1725 b,16.719873030,2.52,1
12058204,K02218.02,Kepler-373 c,16.726196900,1.56,2
5526527,K01838.01,Kepler-970 b,16.736475500,2.73,1
5219234,K01563.04,Kepler-305 d,16.738690350,2.56,4
5780930,K03412.01,Kepler-1492 b,16.752507700,3.65,1
10676014,K01797.01,Kepler-954 b,16.781757880,2.25,1
8463346,K02529.01,Kepler-436 c,16.797162620,2.75,2
3955866,K03897.01,,16.828254200,2.66,1
7289317,K02450.01,Kepler-1243 b,16.832031750,1.86,2
7779077,K01842.01,Kepler-1770 b,16.841833550,3.08,1
2161536,K02130.01,Kepler-1798 b,16.855925930,1.70,1
8164257,K02073.03,Kepler-357 c,16.858256090,2.51,3
7542813,K02302.01,Kepler-1180 b,16.860080500,1.71,1
7870032,K01818.01,Kepler-961 b,16.877257750,2.54,1
11825996,K07483.01,,16.916338600,0.68,1
9656252,K02044.01,Kepler-1068 b,16.923421260,3.40,1
4829935,K02395.01,,16.932928400,2.46,1
7811537,K08145.01,,16.934162800,1.71,2
6026438,K02045.03,Kepler-354 c,16.934810400,1.31,3
8158127,K01015.03,,16.997289400,3.14,3
5956342,K01052.01,Kepler-265 c,17.029027860,2.54,4
12406807,K03091.01,Kepler-1903 b,17.067644000,1.62,2
11656918,K01945.02,,17.118103600,1.22,2
6962109,K02182.01,Kepler-1134 b,17.132631250,2.31,1
7504778,K02316.01,Kepler-1188 b,17.136940800,2.05,1
10203349,K02212.01,Kepler-1144 b,17.146487560,3.64,1
10350571,K01175.02,,17.157236000,1.55,3
10388451,K07319.01,,17.167767500,0.97,1
12061222,K00484.01,Kepler-572 b,17.205228980,2.22,1
7219825,K00238.01,Kepler-123 b,17.232328940,2.79,3
5511659,K04541.02,,17.236085000,1.98,2
9757613,K00250.02,Kepler-26 c,17.251213970,2.64,4
5384079,K02011.02,Kepler-348 c,17.265365900,1.16,2
4263293,K01895.02,Kepler-331 c,17.281169570,2.04,3
12120484,K02407.01,Kepler-1226 b,17.292263100,2.13,1
10600261,K00597.01,Kepler-194 c,17.307955480,3.56,3
8125580,K01014.01,Kepler-749 b,17.317117390,2.04,1
3939150,K01215.01,Kepler-277 b,17.324191080,3.14,2
5438099,K01567.03,Kepler-306 d,17.326704450,2.23,4
5272233,K02711.02,Kepler-400 c,17.340873500,1.43,2
3645438,K04385.03,,17.369511200,1.45,3
9716028,K04273.01,,17.373182100,1.31,1
9530945,K00708.01,Kepler-216 c,17.406652160,2.95,2
3657176,K02903.01,,17.416614300,1.84,1
8802165,K00694.01,Kepler-648 b,17.421159720,3.11,1
11599038,K01437.03,,17.421732200,1.42,3
10214162,K01724.01,Kepler-941 b,17.423935820,3.29,1
8174625,K01017.01,Kepler-751 b,17.444860160,3.24,1
8280511,K01151.04,,17.453294500,0.76,5
6948054,K00869.03,Kepler-245 c,17.460879310,2.32,4
9763754,K00589.01,,17.477020000,0.93,1
3648437,K01861.01,,17.504417260,3.56,1
2558163,K04655.01,,17.543847000,1.15,1
7602351,K06892.01,,17.580602600,1.87,1
7210749,K07828.01,,17.585947200,2.24,1
11187837,K00252.01,Kepler-1663 b,17.604614010,2.64,1
9474756,K03495.01,,17.606270100,1.72,2
10685764,K05822.01,,17.634272000,1.69,1
8226994,K00906.02,Kepler-250 d,17.648308510,2.43,3
6185476,K00227.01,,17.657378380,2.45,1
10473272,K04648.01,,17.660465300,1.76,1
9026749,K02564.02,,17.663797900,2.98,2
5546761,K02160.01,Kepler-1125 b,17.670029100,2.89,2
10395381,K00740.01,Kepler-659 b,17.671771400,2.44,1
4172746,K02531.01,,17.699739200,1.96,1
9349757,K03348.02,,17.718978600,1.44,2
3230753,K02928.01,,17.733735600,1.24,1
9020160,K00582.02,Kepler-191 c,17.738428860,2.47,3
3758922,K04853.01,,17.741230300,1.14,1
6773862,K01868.01,Kepler-988 b,17.760765240,1.93,1
7949593,K04759.01,,17.766293800,1.54,1
11358389,K02163.02,Kepler-365 c,17.783829800,1.60,3
3541946,K00624.01,Kepler-198 b,17.790016780,2.70,3
11253711,K01972.01,,17.791086670,2.88,2
12456063,K04329.01,,17.800781500,1.02,1
4571844,K04353.01,,17.807565600,3.92,1
9836149,K01958.01,Kepler-66 b,17.815968900,3.12,1
8866102,K00042.01,Kepler-410 A b,17.833678340,2.43,1
4636578,K02025.01,Kepler-350 c,17.848508350,3.29,3
8278685,K04435.02,,17.869375900,0.81,2
8950568,K02038.03,Kepler-85 d,17.913421500,1.39,4
