kepid,kepoi_name,kepler_name,koi_period,koi_prad,koi_count
11135694,K04896.01,,19.594577200,1.18,2
9910828,K04897.01,,8.480320790,0.95,1
10065053,K04898.01,,409.878440000,2.72,1
11867608,K04899.01,,227.625800000,1.79,1
8016691,K03286.01,Kepler-1456 b,18.137378800,1.41,1
6584273,K03287.01,Kepler-1457 b,51.110479700,1.60,1
5768816,K03288.01,Kepler-1458 b,47.986911900,3.35,1
3644071,K01192.02,,359.047933000,7.76,2
5360974,K03289.01,,29.804269400,24.73,1
10291589,K04754.01,,7.087574620,1.28,1
10118266,K04755.01,,3.743180050,1.75,1
5695615,K04756.01,,5.416930300,8.17,1
4670267,K07699.01,,1.003049079,42.50,1
7435780,K04757.01,,0.933157032,7.29,1
8938937,K04758.01,,37.108345800,1.71,1
5651846,K04827.01,,31.192022600,1.65,1
10556180,K04828.01,,1.021047190,13.68,1
12401132,K04829.01,,7.630545000,2.26,2
12401132,K04829.02,,12.083457000,2.09,2
8308070,K04830.01,,401.590700000,1.01,1
6424561,K04900.01,,6.671672300,1.27,1
6956136,K03221.01,,53.912783631,4.25,1
10661917,K04901.01,,1.231423950,0.77,1
10000162,K04902.01,,409.386450000,1.78,1
7799701,K04903.01,,386.828262000,6.54,1
6233483,K03291.01,,15.873380300,8.15,1
5392871,K03292.01,,42.399175200,3.23,1
3858851,K03293.01,,25.951988230,39.94,1
3858917,K03294.01,,25.952240100,42.91,1
4466356,K03295.01,,14.128098960,1.60,1
7949593,K04759.01,,17.766293800,1.54,1
9474232,K04760.01,,13.691783300,1.12,1
3859151,K04761.01,,25.956330000,9.75,1
7098255,K04762.01,,11.567225890,1.29,1
11456279,K03204.01,,0.572937573,1.57,1
4670361,K07700.01,,631.568890000,3.13,1
5398002,K03213.01,,14.158498230,90.09,1
6680911,K04831.01,,207.471349000,1.57,1
10356124,K04832.01,,12.374824700,81.01,1
10584140,K04833.01,,4.317242470,1.01,1
8233326,K04834.01,,3.740991440,1.85,1
4940203,K07711.01,,302.779824000,1.31,1
6286161,K03501.01,,14.541781166,2722.92,1
5385471,K03502.01,,12.426117700,3.80,1
6368175,K03503.01,Kepler-1703 b,21.187618500,0.79,2
5471158,K03504.01,,12.425604040,2.52,2
4847843,K03505.01,,30.960468800,89.18,1
5120225,K07717.01,,1.041619932,30.94,1
9656543,K03588.01,,2.544594443,109.72,1
10751515,K03589.01,,56.406510430,21.93,1
3348093,K03590.01,,7.964400574,61.54,1
6182846,K03591.01,,6.399101307,51.77,1
4939346,K01873.02,Kepler-328 b,34.916839900,2.39,2
6442602,K07778.01,,0.566782280,0.88,1
9851126,K03592.01,,8.480303653,22.25,1
6268648,K01613.02,,94.094392000,0.90,3
11455428,K03365.01,Kepler-1480 b,22.127088500,3.94,1
10484409,K03366.01,,10.678478700,1.12,1
10935993,K03367.01,,25.373654300,1.88,1
5257082,K03368.01,,10.085353110,1.45,1
5796185,K03369.01,,42.559265547,51.86,1
8628665,K03434.01,,10.285637300,1.24,1
3945802,K03435.01,,24.215799600,1.58,1
6265665,K03436.01,Kepler-1499 b,44.201840200,1.14,1
5881307,K07746.01,,393.956080000,2.27,1
4645174,K03437.01,Kepler-1500 b,15.033062300,2.18,2
4645174,K03437.02,,34.749603800,3.51,2
8719419,K03506.01,,12.625309180,87.20,1
9028474,K03510.01,,124.935767380,49.34,1
4349442,K01803.02,,12.720298433,1.37,3
6124137,K07764.01,,227.834570000,2.83,1
3644542,K03511.01,,119.679803160,193.91,1
6182849,K03512.01,,6.399107136,59.15,1
9851142,K03513.01,,8.480304281,65.00,1
3442054,K03593.01,,117.681377800,45.43,1
4079530,K03594.01,,17.727226480,35.18,1
6445531,K07779.01,,1.710249310,1.20,1
10677186,K03595.01,,100.401327340,26.00,1
9025914,K03596.01,,11.320287875,59.23,1
9366988,K03597.01,,1.219034103,40.46,1
11657614,K03370.01,,24.352541000,1.52,2
11657614,K03370.02,Kepler-1481 b,5.942286030,1.23,2
5687986,K07735.01,,382.303060000,4.05,1
11125797,K03371.01,,58.126377500,1.32,2
9785921,K03372.01,,26.757586600,2.28,2
3102000,K03373.01,,57.059999200,22.31,1
6599975,K03438.01,Kepler-1501 b,14.556561800,1.08,1
8266276,K01731.02,,0.837898153,1.26,2
5887316,K07747.01,,0.603086711,36.00,1
4282191,K03439.01,Kepler-1502 b,41.708406300,2.19,1
3559860,K03440.01,,33.025717900,2.21,2
10651945,K03441.01,,25.366990665,56.02,1
7117003,K03514.01,,428.321739280,49.76,1
3240159,K03515.01,,82.137609997,197.85,1
6147851,K07766.01,,3.060260140,0.83,1
9658118,K03516.01,,24.061274400,83.77,1
7132542,K03517.01,,66.360999160,61.42,1
8589754,K03518.01,,8.939461148,153.32,1
3757590,K03520.01,,135.586076790,89.83,1
2437149,K03598.01,,18.798621950,55.07,1
9715925,K03599.01,,6.308285380,29.34,1
9529733,K03600.01,,4.809126670,44.30,1
9613070,K03601.01,,2.332115050,140.22,1
9967771,K01875.02,Kepler-990 c,0.538354070,1.67,2
10845188,K03602.01,,249.362118320,48.69,1
6543893,K01627.03,,3.806758780,2.75,3
5709103,K07736.01,,0.664727127,0.46,1
6705026,K03374.01,Kepler-1483 b,9.508487100,1.65,2
6705026,K03374.02,,34.108656200,1.95,2
6779726,K03375.01,Kepler-1918 b,47.056332700,2.57,1
3098843,K03376.02,,179.850223310,,2
5553959,K03377.01,,10.010031200,0.99,1
7288306,K03443.01,Kepler-1503 b,96.169569000,2.07,1
5887393,K07748.01,,1.550903740,1.11,1
5384713,K03444.01,,12.671436920,0.76,4
5384713,K03444.02,,60.326688240,4.98,4
5384713,K03444.03,,2.635954350,0.50,4
11860395,K03445.01,Kepler-1504 b,82.303914000,4.47,1
5456023,K03521.01,,131.978277360,147.83,1
6187888,K07768.01,,0.789171236,0.69,1
9529744,K01806.02,Kepler-320 c,17.934660600,2.80,3
12021387,K03522.01,,241.070745820,76.53,1
8044608,K03523.01,,106.175938130,54.91,1
8760135,K03524.01,,184.646720800,72.80,1
4073707,K03525.01,,6.282033445,144.85,1
5730394,K03603.01,,5.519188936,43.06,1
6451368,K07780.01,,5.336057400,1.52,1
6956216,K03604.01,,4.818863794,51.32,1
6137704,K03605.01,,178.268020350,34.07,1
10275074,K03606.01,,2.181555909,91.30,1
9110346,K03607.01,,0.895276162,172.25,1
10259301,K03608.01,,244.832749730,38.30,1
2995392,K03379.01,Kepler-1484 b,30.454441800,2.60,1
3120308,K03380.01,,10.265589240,1.65,1
9991621,K03382.01,,18.925733300,16.74,1
8078502,K03383.01,Kepler-1919 b,37.886297700,2.09,1
8644365,K03384.01,,10.548413290,3.89,2
5888187,K07749.01,,133.634820700,1.89,1
2852528,K03446.01,,11.961543300,2.24,1
3348216,K03448.01,,32.510844000,2.62,1
7032421,K01747.02,,0.566833990,,2
10798838,K03449.01,,62.127677128,38.61,1
8560940,K03450.01,,31.973064900,1.09,1
10793576,K03451.01,,10.907529770,1.58,1
10292238,K03526.01,,143.118869400,53.30,1
8733497,K03527.01,,76.819854650,46.61,1
4255422,K03528.01,,165.405749950,112.86,1
9837544,K03529.01,,71.661915163,55.04,1
7877824,K03530.01,,9.449426850,68.38,1
6469946,K07781.01,,0.715802309,25.52,1
6947164,K03531.01,,70.582847170,50.88,1
6233903,K03609.01,,2.995357359,112.12,1
7212066,K03610.01,,3.840485025,39.38,2
7212066,K03610.02,,1.920271880,,2
7047922,K01899.02,,10.522637400,1.08,2
6675060,K03611.01,,10.443341795,44.35,1
5716508,K07737.01,,4.753078770,505.94,1
10518735,K03612.01,,19.515013291,53.03,1
6975129,K01628.02,Kepler-312 b,1.772451066,1.02,3
8644365,K03384.02,Kepler-1485 b,19.915886300,1.41,2
9489947,K03385.01,,54.061328105,88.28,1
6960487,K03386.01,,34.525990182,54.35,1
5894182,K07750.01,,494.485085000,5.03,1
6309264,K03387.01,,14.282141700,1.08,1
7021177,K03452.01,,18.645328820,61.81,1
7122259,K03454.01,,20.882125422,66.27,1
6947668,K03455.01,,14.054571800,1.45,1
6364582,K03456.01,Kepler-1505 b,30.860978300,1.08,2
6190535,K07769.01,,3.652810043,0.89,1
9834257,K03457.01,,15.651348720,118.33,1
10290666,K00332.02,,6.866742260,0.79,2
9529744,K01806.03,Kepler-320 b,8.371595540,2.39,3
10748621,K03532.01,,286.175587500,63.23,1
4824268,K03533.01,,152.151447950,53.89,1
6527016,K07783.01,,0.542636318,1.39,1
6431670,K03534.01,,29.911334059,47.83,1
7376500,K03535.01,,5.877122485,125.68,1
9636559,K03618.01,,10.636305846,64.91,1
8095110,K03619.01,,2.103238900,36.63,1
11499263,K03620.01,,46.698200933,38.79,1
10328393,K01905.02,Kepler-332 c,15.995603730,1.04,3
9775253,K03621.01,,4.394517980,65.76,1
3858988,K03388.01,,25.951879500,35.10,1
3848966,K03389.01,,29.768183100,3.98,1
10798605,K03390.01,,56.048096688,42.62,1
5895083,K07751.01,,2.251612150,1.14,1
9452897,K03391.01,,36.766236400,1.28,1
9714123,K03392.01,,50.355458980,31.66,1
6118370,K03458.01,Kepler-1506 b,14.032877500,1.45,1
2717158,K03459.01,Kepler-1922 b,13.222614900,1.75,1
6209677,K01750.02,,2.537421640,0.93,2
6198256,K07770.01,,3.548286910,1.69,1
9664276,K03460.01,,62.596544000,2.25,1
2437112,K03461.01,,18.798520000,2.04,2
7987086,K03536.01,,156.516573980,61.44,1
7374746,K03537.01,,1.366946478,43.45,1
8668810,K03538.01,,313.092750660,47.52,1
6519865,K07782.01,,0.566813677,0.77,1
8868907,K03539.01,,157.322639430,56.66,1
3865298,K03540.01,,9.530402160,60.49,1
10091110,K03627.01,,4.218512654,16.67,2
10091110,K03627.02,,8.529991199,44.86,2
3542574,K03628.01,,3.471400450,,1
3544694,K03629.01,,1.922862476,70.65,1
11521793,K00352.02,Kepler-143 b,16.007472370,2.99,2
9085563,K03393.01,Kepler-1486 b,54.649367900,2.64,1
11337372,K01650.02,Kepler-920 c,100.827672500,4.35,2
7748487,K03394.01,,15.576406100,1.79,1
3219037,K03395.01,,10.005069740,1.11,2
5952448,K07753.01,,0.905675699,0.77,1
5710069,K03396.01,,36.258074900,1.82,1
9967009,K03462.01,,12.432699700,1.88,2
9967009,K03462.02,,30.990299700,2.21,2
11874338,K03464.01,,15.975041700,90.37,1
9763612,K03465.01,Kepler-1507 b,16.050546400,0.81,1
6199716,K07771.01,,0.805267592,1.35,1
9468384,K03466.01,,11.082622625,48.38,1
8868364,K03541.01,,421.428481940,54.16,1
10092312,K01823.02,,1.096587245,168.68,2
3964545,K03542.01,,3.012476415,58.77,1
9656397,K03543.01,,204.741047580,97.39,1
5444491,K07727.01,,0.759740194,0.67,1
3735629,K03544.01,,4.664186517,278.81,1
8244173,K03545.01,,1.092066399,40.74,1
6546508,K03613.01,,3.053578643,35.35,1
9886224,K03614.01,,2.992662857,60.35,1
3735634,K03615.01,,4.664188563,52.09,1
5730380,K07738.01,,0.954873008,0.81,1
6058875,K03616.01,,0.564934120,33.40,1
10735564,K03617.01,,1.674984844,150.48,1
6200810,K03397.01,,35.875448200,2.35,1
3561464,K03398.01,Kepler-1487 b,7.319452940,5.05,3
3561464,K03398.02,,35.800711200,7.97,3
5962509,K07754.01,,0.790049989,0.67,1
3561464,K03398.03,,4.327105790,3.58,3
6359802,K03399.01,,14.154026150,29.61,1
7121885,K03467.01,,33.937542130,138.25,1
5213404,K03468.01,Kepler-1508 b,20.705715300,3.22,1
4844470,K03469.01,,60.532988000,1.91,1
6205566,K07772.01,,3.722867900,0.74,1
11551692,K01781.03,Kepler-411 d,58.019858300,3.46,3
9995771,K03470.01,,15.061783500,1.61,2
7287391,K03546.01,,4.286103033,25.80,1
6756202,K03547.01,,290.777871900,45.27,1
10215869,K03548.01,,5.017239915,41.75,1
5456319,K07728.01,,0.937923475,0.52,1
2307206,K03549.01,,204.032934200,57.35,1
7025540,K03550.01,,2.148219541,49.60,1
7620844,K03551.01,,58.621578824,40.43,1
6677267,K03622.01,,3.125821128,110.58,1
7732791,K03623.01,,1.032068851,44.35,1
5736801,K07739.01,,6.675187100,1.09,1
8177798,K03624.01,,1.450205839,92.78,1
10489521,K03625.01,,3.224486463,79.08,1
12643582,K03626.01,,44.145797770,62.24,1
9328641,K03400.01,,33.323957600,2.55,1
9966219,K03401.01,,17.955967300,1.96,2
5991070,K07756.01,,0.941029540,1.41,1
5531953,K01681.02,,1.992812339,6.81,4
3757778,K03402.01,,36.514374043,33.27,1
11754430,K03403.01,Kepler-1488 b,39.818832000,2.23,2
9995771,K03470.02,Kepler-1509 b,25.433786400,2.00,2
11875511,K03471.01,,67.451045000,36.70,1
6231721,K07773.01,,2.693399740,1.04,1
9536108,K03472.01,,10.430031180,1.14,1
8905246,K03473.01,,27.637147080,6.96,1
5213230,K03474.01,Kepler-1923 b,52.609510300,1.83,1
3326377,K01830.02,Kepler-967 c,198.710625100,3.56,2
6233466,K03552.01,,15.873380595,630.53,1
5460434,K07729.01,,50.563697000,1.57,1
11249624,K03553.01,,65.583665567,41.22,1
6426592,K03554.01,,394.678162670,52.16,1
8491745,K03555.01,,111.319805220,63.68,1
3970117,K03556.01,,110.295126840,37.88,1
11147814,K03334.01,,95.178317934,28.75,1
10922659,K03335.01,Kepler-1916 b,31.254323800,2.29,1
8892720,K03336.01,,61.491147900,22.76,1
6021275,K00284.04,Kepler-132 e,110.286703100,1.41,4
7869917,K01525.02,,11.806173700,2.87,2
11754430,K03403.02,Kepler-1488 c,6.158286660,1.20,2
6032920,K07757.01,,10.828825742,0.76,1
8409295,K03404.01,Kepler-1489 b,82.292865000,1.82,1
7131760,K03407.01,Kepler-1490 b,92.436978000,2.89,1
11922778,K03408.01,,65.427645000,1.65,1
9468382,K03409.01,,11.082605530,7.34,1
6145201,K03475.01,,22.783277600,1.33,1
5986209,K03476.01,,23.737952838,53.27,1
9226339,K03477.01,,21.461845300,19.89,1
6525209,K03479.01,,75.131948830,26.21,2
2975770,K01788.02,,369.069345000,3.07,2
5534965,K03557.01,,243.821221310,56.63,1
5512513,K07730.01,,0.774598560,,1
9965206,K03558.01,,16.227548674,46.52,1
4247023,K03559.01,,47.189437000,66.71,1
4848423,K03560.01,,1.501760172,90.92,1
11403216,K03561.01,,4.053254470,1668.79,1
11853878,K01833.02,Kepler-968 d,7.684333460,2.58,3
5774375,K07740.01,,1.549979213,136.64,1
7692093,K03337.01,,11.166228850,1.56,2
8263752,K03338.01,,10.993819630,40.17,2
8263752,K03338.02,,10.993808700,5.33,2
7772914,K03339.01,,23.133449400,2.55,1
3529290,K03340.01,,8.953965600,0.84,2
3529290,K03340.02,,13.728137300,1.06,2
9285265,K03410.01,Kepler-1491 b,16.586032900,2.09,2
6025124,K03411.01,,26.837718080,12.68,1
5780930,K03412.01,Kepler-1492 b,16.752507700,3.65,1
5531953,K01681.03,,3.531058350,10.61,4
4164393,K03413.01,,49.612757516,57.08,1
6277410,K07774.01,,6.325895740,1.14,1
9843517,K03480.01,,11.937835400,1.15,1
8812045,K03481.01,,32.715906000,3.68,1
7288444,K03482.01,Kepler-1924 b,15.331771900,1.91,1
3101923,K03483.01,,82.331756000,2.08,1
10881457,K03484.01,Kepler-1510 b,84.704139000,4.17,1
5513861,K07731.01,,0.755105584,76.26,1
9948002,K03562.01,,101.263362820,44.00,1
5264304,K03563.01,,120.581671780,41.71,1
10960995,K03564.01,,1.558544209,35.12,1
9592575,K03565.01,,2.637574080,76.02,1
7898576,K03566.01,,8.646361880,54.24,1
5806800,K07741.01,,125.288206000,1.50,1
11671429,K03567.01,,112.463588930,129.04,1
5621333,K03341.01,,27.096514600,2.13,2
5621333,K03341.02,,11.547498300,1.48,2
5392897,K03342.01,,42.399304290,44.70,1
3236705,K03343.01,,83.266410300,2.89,1
5282049,K01545.02,,5.910399050,,2
11810124,K03344.01,,11.604488100,1.88,3
6023859,K03414.01,,27.009807384,22.32,1
3433668,K03415.01,Kepler-1493 b,15.021978400,1.77,1
2849140,K03416.01,,11.823722800,1.25,1
7503885,K03417.01,Kepler-1494 b,91.078624000,3.26,1
3629330,K03418.01,Kepler-1495 b,85.272459000,3.85,1
5471289,K03485.01,,12.425926750,2.66,1
8121328,K03486.01,,19.068951300,1.63,1
9783760,K03487.01,,89.739813700,38.01,1
9528430,K03489.01,,90.082555620,49.20,1
5529552,K07732.01,,0.759768478,0.64,1
8882847,K03490.01,,42.201158700,37.39,1
9773869,K03568.01,,15.651290280,78.30,1
6707942,K03569.01,,9.014220178,15.49,1
5023948,K03570.01,,1.824653341,55.44,1
5113053,K03571.01,,3.185090259,92.50,1
5817957,K07742.01,,372.768880000,3.66,1
11853878,K01833.03,Kepler-968 c,5.709407950,1.51,3
4743508,K03572.01,,2.086076372,1543.74,1
11810124,K03344.02,Kepler-1471 b,3.638989530,1.68,3
11303322,K03345.01,Kepler-1472 b,38.130332400,1.54,1
11241912,K03346.01,Kepler-1473 b,14.427350880,1.53,1
6043538,K07759.01,,6.225337400,1.92,1
8824737,K03347.01,Kepler-1917 b,12.902358740,1.49,1
9349757,K03348.01,Kepler-1474 b,36.433786700,2.20,2
11519134,K03419.01,,58.585035700,149.98,1
7289338,K03420.02,,12.501490500,2.24,2
5004909,K03421.01,,40.651102100,1.70,1
6278670,K07775.01,,89.945828000,3.46,1
5898983,K03422.01,,40.145475700,13.01,1
7703955,K01707.02,Kepler-315 c,265.478470000,4.20,2
8552719,K01792.02,,1.546222068,0.77,3
12164634,K03491.01,,89.331382800,8.02,1
5193077,K03492.01,,22.294148500,1.50,1
5617259,K07733.01,,1.048130894,4.52,1
8880123,K03493.01,Kepler-1925 b,46.716233600,2.03,1
9474756,K03495.01,,17.606270100,1.72,2
10068919,K03573.01,,43.562258580,80.02,1
7353970,K03574.01,,198.443477000,41.72,1
12316447,K03575.01,,17.907664726,282.86,1
5823557,K07743.01,,2.404412200,0.85,1
10491554,K03576.01,,22.771964840,104.17,1
9785454,K03577.01,,184.520153920,23.38,1
8636333,K03349.01,Kepler-1475 b,82.175197000,2.24,1
7136958,K03350.01,,29.015852933,1183.06,1
1995732,K03351.01,,77.362414760,41.66,1
6069674,K07761.01,,495.710950000,4.41,1
8081239,K03352.01,Kepler-1476 b,10.358570390,1.68,1
5308663,K01562.02,,20.067924700,2.25,2
3745559,K03423.01,Kepler-1920 b,30.254118600,2.80,1
8356054,K03424.01,,17.081202417,39.24,1
9117416,K03425.01,Kepler-1921 b,20.034708000,2.24,3
6356400,K07776.01,,541.924520000,3.15,1
9117416,K03425.02,,3.157220860,1.41,3
5900235,K03426.01,,58.770104500,1.57,1
9474756,K03495.02,,6.685438000,1.25,2
7517261,K03496.01,Kepler-1511 b,23.238558700,2.18,2
7517261,K03496.02,,8.543377400,1.58,2
5653795,K07734.01,,118.314913000,7.23,1
8424002,K03497.01,Kepler-1512 b,20.359718990,0.80,1
8635938,K03498.01,,43.798566000,48.52,1
10464666,K03578.01,,131.736304850,54.38,1
5024292,K03579.01,,4.301031137,93.01,1
4659255,K03580.01,,198.013791810,38.49,1
8263746,K03581.01,,10.993826800,52.69,1
5877292,K07744.01,,11.720169300,1.34,1
10657406,K01837.02,Kepler-969 c,1.682934607,1.06,2
3428468,K03582.01,,114.908624190,42.78,1
7091432,K03353.01,Kepler-1477 b,11.555324450,1.70,1
9845909,K03354.01,,11.570600500,1.33,1
9221528,K03355.01,,16.295322800,1.60,1
6106046,K07762.01,,8.507351200,1.38,1
6368230,K03356.01,Kepler-1478 b,26.084121200,1.35,1
7115291,K03357.01,,52.802767576,75.82,1
9907505,K03427.01,,39.206808648,50.20,1
9027909,K03428.01,Kepler-1496 b,64.658916600,2.12,1
9230021,K03429.01,,15.828383300,1.80,4
6369845,K07777.01,,27.676034200,5.15,1
9230021,K03429.02,Kepler-1497 b,8.741923610,1.94,4
9230021,K03429.03,,26.936878000,1.57,4
3662838,K00302.02,,53.344180380,,2
5471688,K03499.01,,12.428130800,0.85,2
8552719,K01792.03,Kepler-953 c,9.109693340,1.32,3
5471688,K03499.02,,0.962832640,0.74,2
6058816,K03500.01,Kepler-1927 b,73.750276500,3.78,2
6058816,K03500.02,,4.748266900,1.57,2
5130740,K03583.01,,210.306443610,101.13,1
9892471,K03584.01,,8.268081087,50.31,1
2019076,K03585.01,,3.564614021,46.00,1
5879448,K07745.01,,533.477070000,2.60,1
7376490,K03586.01,,5.877122413,45.95,1
11968513,K03587.01,,1.036592635,463.05,1
4263529,K03358.01,,10.104043510,4.05,1
7866921,K03360.01,,91.499997800,21.86,1
6619815,K03361.01,Kepler-1696 b,65.940786900,2.33,1
6113752,K07763.01,,406.457370000,1.96,1
3098197,K03362.01,,30.476398590,43.01,1
11651712,K03363.01,Kepler-1479 b,14.532605460,1.69,1
9896558,K01718.02,Kepler-937 c,153.348739000,2.14,2
7697103,K03430.01,,13.924800500,0.90,1
9267996,K03431.01,,19.600140500,2.08,1
7045605,K07808.01,,361.526458000,5.70,1
8738775,K03432.01,Kepler-1498 b,48.050687800,2.36,1
7093401,K03433.01,,34.084293510,36.05,1
7877818,K03816.01,,9.449426280,75.22,1
5636642,K03817.01,,0.933489066,48.01,1
6515722,K03818.01,,1.908525084,3.74,1
6679504,K07788.01,,0.798467681,0.82,1
5560831,K03819.01,,0.867721348,67.00,1
5305404,K03820.01,,161.252567000,5.04,1
3728432,K03893.01,Kepler-1526 b,3.908634570,1.86,1
6696580,K02092.03,Kepler-359 d,77.086191000,29.77,3
5473535,K03894.01,,1.673662758,23.42,1
12106934,K03895.01,,5.937177240,594.32,1
6222898,K03896.01,,3.890430620,1.24,1
3955866,K03897.01,,16.828254200,2.66,1
11200767,K03667.01,,2.489549075,59.57,1
9892816,K01955.03,Kepler-342 e,1.644221032,1.18,4
8589731,K03668.01,,4.469731089,84.63,1
4356766,K03669.01,,1.731803197,22.87,1
2167890,K03670.01,,2.648300470,126.54,1
5384079,K02011.02,Kepler-348 c,17.265365900,1.16,2
4935914,K03743.01,,3.486318703,54.53,1
11303811,K03744.01,,1.705780649,25.95,1
2437783,K03745.01,,7.453066830,1044.28,1
12062660,K03746.01,,2.929299629,51.67,1
9777087,K03747.01,,5.508113520,34.03,2
5956776,K03821.01,,0.569115097,156.15,1
8883727,K03822.01,,2.529073751,25.80,1
4820550,K03823.01,,202.116817300,5.80,1
6516874,K03824.01,,0.916326699,50.70,1
11709124,K00435.03,Kepler-154 b,33.040550900,2.36,6
9161118,K03898.01,,1.306723495,27.42,1
3556229,K03899.01,,0.796720200,56.89,1
11911580,K03900.01,,359.102042000,28.76,1
9480535,K03901.01,Kepler-1527 b,160.130899000,6.67,1
10583225,K03902.01,,2.696345750,1.46,1
5215251,K03903.01,,2.553924603,32.67,1
10383696,K03671.01,,8.487871809,46.24,1
9777090,K03672.01,,5.508173210,39.18,1
11455484,K03673.01,,6.142812722,31.90,1
2446623,K03674.01,,175.065860910,40.63,1
9596089,K03675.01,,20.839214800,51.90,1
5738506,K03676.01,,9.501580450,73.07,1
9777087,K03747.02,,19.226055000,3.52,2
4247807,K03748.01,,2.050435466,34.84,2
11547869,K03749.01,,10.727255360,12.85,1
7700590,K03750.01,,1.507101452,39.32,1
9053086,K03751.01,,1.274841686,63.68,1
3128552,K02055.02,Kepler-1073 c,4.025824340,1.79,4
5467113,K03825.01,,2.845746618,135.99,1
8240123,K03826.01,,2.301207050,28.64,1
5114623,K03827.01,,337.377514000,37.23,2
5114623,K03827.02,,389.280750440,,2
10031907,K03828.01,,8.589657250,27.86,1
6525946,K02093.02,,2.508116000,12.28,3
5480736,K03904.01,,8.567512640,23.05,1
8487748,K03905.01,,1.061934313,15.14,1
9892856,K03906.01,,2.406574511,26.22,1
7137213,K03907.01,,28.643388390,5.82,1
6795089,K07792.01,,96.231257000,29.26,1
3340313,K03677.01,,30.552870100,63.57,1
9892816,K01955.04,Kepler-342 c,26.234744700,2.76,4
4150804,K03678.01,Kepler-1513 b,160.884519660,9.09,1
5021174,K03679.01,,4.045063460,67.94,1
9025971,K03680.01,Kepler-1657 b,141.241540500,11.49,1
2581316,K03681.01,Kepler-1514 b,217.831842930,11.17,2
9973109,K02018.02,,16.098829400,1.14,2
6314185,K03752.01,,1.433262145,5.67,1
8620561,K03753.01,,0.782046543,43.07,1
8937019,K03754.01,,5.663604992,54.55,1
9896435,K03755.01,,18.076610347,39.16,1
10352938,K03756.01,,6.471732810,13.68,1
10676927,K03830.01,,1.031100362,27.35,1
5649836,K03831.01,,0.597933142,63.46,1
7620660,K03832.01,,5.366527240,7.97,1
3836399,K03834.01,,1.540392098,17.63,1
2581554,K03835.01,Kepler-1521 b,47.148432400,2.58,1
3128552,K02055.03,Kepler-1073 d,2.504752820,1.48,4
10363115,K03908.01,Kepler-1929 b,59.362794600,2.23,1
5966810,K03909.01,,247.891041000,4.74,1
10491062,K03910.01,,2.199076661,21.72,1
9761615,K03911.01,Kepler-1528 b,1.791109970,1.29,1
4058881,K03912.01,,7.772411440,1.69,1
6863158,K07793.01,,1.994693540,0.46,1
2581316,K03681.02,Kepler-1514 c,10.514211620,1.25,2
8621353,K03682.01,,11.344347453,62.52,1
10795103,K03683.01,Kepler-1515 b,214.312043900,9.17,1
9394601,K03684.01,,0.876826336,37.24,1
8494410,K03685.01,,208.869097240,29.95,2
8494410,K03685.02,Kepler-1516 b,7.259322600,1.57,2
6863161,K03757.01,,1.986637940,134.50,1
7840035,K03758.01,,13.542088670,26.65,1
8543279,K03759.01,,7.549303633,34.45,1
8047283,K03760.01,,0.775445390,35.53,1
8308347,K03761.01,,164.950399000,11.23,1
7090867,K07810.01,,308.255238000,18.98,1
7612691,K03836.01,,3.467248090,2.52,1
9761573,K03837.01,,7.441344500,43.50,1
8042789,K03838.01,,4.618309224,25.43,1
10095484,K03839.01,,0.677761275,22.15,1
5467102,K03840.01,,2.845739012,44.70,1
6780367,K07789.01,,175.358905000,2.90,1
10281221,K03913.01,,0.582895412,5.87,1
6525946,K02093.03,,0.496069986,10.00,3
5471496,K03914.01,,12.426180050,3.48,1
4544620,K03915.01,,2.189090653,23.25,1
5784777,K03916.01,Kepler-1529 b,5.339056060,1.90,1
6863187,K07794.01,,1.994923320,0.94,1
6949061,K01960.02,Kepler-343 c,23.221811500,2.42,2
9719636,K03686.01,,3.351573993,24.15,1
2452440,K03687.01,,8.097050622,24.01,1
5020034,K03688.01,,2.119107262,77.23,1
7017372,K03689.01,,5.240883670,12.74,1
6974867,K07800.01,,0.887691177,1.53,1
7102316,K02028.03,Kepler-351 d,142.545000000,2.52,3
11518142,K03762.01,Kepler-1519 b,240.799047200,10.31,1
3114667,K03763.01,,0.888584158,43.70,1
12109845,K03765.01,,0.865959015,144.50,1
3954227,K03766.01,,0.594276199,266.99,1
8651551,K03841.01,,1.527491117,27.85,1
7115550,K07811.01,,0.566814046,0.56,1
9532637,K03842.01,,0.614963830,44.79,1
5305451,K03843.01,,161.253747000,4.98,1
7174349,K03844.01,,2.974163938,34.74,1
11824218,K03845.01,,15.841316930,670.04,1
3128552,K02055.04,,6.130742430,1.26,4
10788461,K03925.01,Kepler-1530 d,9.207563400,5.50,3
10788461,K03925.02,Kepler-1530 b,2.590395800,2.55,3
10788461,K03925.03,Kepler-1530 c,5.323533500,2.69,3
11667548,K03926.01,,0.831741499,41.62,1
8868649,K03927.01,,4.447371120,2.06,1
9715939,K03690.01,,12.893018017,62.52,1
6887030,K07795.01,,5.440857620,0.97,1
4751083,K03691.01,,4.532416322,62.25,2
4751083,K03691.02,,2.266319370,,2
5903301,K03692.01,,1.160153553,60.47,1
7695087,K03693.01,,4.032760214,378.61,1
6200709,K03694.01,,3.723552982,18.83,1
8323764,K03767.01,,6.714247798,14.78,1
7013923,K07801.01,,2.213960790,0.87,1
5360082,K03768.01,,11.355012090,8.00,1
